,Topic_Num,Sentences,Top_Words
125,11,"['# Working set ``` doc/  example.html  example.md  index.html  introduction.html  introduction.md  screenshot.png  web.html  web.md ``` doc/web.md: ``` # Web Interface The Contributor project provides a web interface to automate making changes with the help of the Language Learning Model (LLM). It\'s designed for use with ChatGPT Pro and doesn\'t require an API key. ## Starting the Web Interface Run the application with `npm start` to start a local server on port 3000. Open your web browser and navigate to ` to access the web interface. ## Workflow The typical workflow begins with editing the `prompt.yaml` file in your code editor of choice (we recommend Visual Studio Code with the Junior plugin for an optimal experience). Once you\'re satisfied with your task setup, you proceed to the web interface for execution and monitoring. ## Usage The web interface has a few interactive components: ![Web Interface](./screenshot.png) - **Generate & Copy Prompt button (Blue)**: Click this to generate a task prompt based on your `prompt.yaml` file and copy it to your clipboard. The copied prompt should be pasted to ChatGPT 4 or similar for execution. - **Paste & Execute Change button (Orange)**: Paste the response from the AI model (a shell script) into the input field and click this button to execute the changes. - **Roll Back to Last Commit button (Red)**: If you made a mistake or aren\'t happy with the changes, click this button to revert to the last commit. Please note, the rollback operation preserves the `prompt.yaml` file, but drops every change since the last commit, including new files created in the meantime, even if they were not created by Junior. - **Terminal**: Displays the output of your command execution. It\'s a simple console that shows the progress of the task. For a more detailed guide on using the web interface, refer to our video tutorial [here]( Remember, you can always refer to your `prompt.yaml` file to modify the task details or attention mechanism. Happy developing with your AI contributor! ``` # Task Improve the documentation! Incorporate the followings: - The web interface has a frontend and a backend, two different servers. - Backend runs on port 10101 frontend on 5173, browser is started automatically on  You need to run &#34;npm run build:doc&#34; at the end of the script to regenerate web.html! # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']","run, command, want, language, click, api, plugin, generate, page, open"
126,11,"['what language is this: ``` # Minimum Salary interface Employee {   minimumSalary = $100,000   name = \'\';   salary;   constraint MinimumSalary {     emit({ constraint: $constraintName, employee: employee, raise: constraintDifference })   } } joe = employee({ name: ""joe"", salary: 110,000 }) minimumSalary = $120,000; run(MinimumSalary) |> list(events) |> log:format=json |> wrapWith(code block) ```']","run, command, want, language, click, api, plugin, generate, page, open"
127,11,"[""xy_HOLISTIC_OPENSIM.csvSpreadsheetI'm hoping to do some EDA of the above data""]","run, command, want, language, click, api, plugin, generate, page, open"
128,11,"['i have a diet tracker app that i can enter my dailymeals into. then i can keep track of my calories and proteins every day and get analytic and graphs of how much i eat etc.  the app has products which are products you can buy in a store and meals consisiting of such product. each daily is of course stored whenever i enter stuff into it. but i also provide ways to change existing products. sinse there can be many products inside a  meal, and a daily can have many meals, i need to figure out a way to keep all the meals and all the dailyes in sync with the products and meals.... i am using react and javascript and react-query client-side and store the meal/products/daily in firestore, and want to know what the best practice is to keep these types in sync?']","run, command, want, language, click, api, plugin, generate, page, open"
129,11,"['You are AI Junior, you code like Donald Knuth. # Working set ./docs/index.html: ```         Document                                                  ``` ./docs/_sidebar.md: ``` * [Junior Docs](./README.md) * [Usage](./usage.md) * [Web](./web.md) * [Prompt Descriptor](./descriptor.md) * [Roadmap](./roadmap.md) * [Open Jobs](./open_jobs.md) ``` ./docs/web.md: ``` # Web Interface Junior\'s web interface was designed for use with ChatGPT Pro and doesn\'t require an API key. ## Architecture The web interface is composed of two different servers: a frontend and a backend. The frontend server runs on port 5864, and the backend server runs on port 10101. ## Starting the Web Interface Run the application with `npx junior-web` from your project or with `npm start` from Junior itself. A web browser window will automatically open at ` which is where you can access the web interface. ## Workflow The typical workflow begins with editing the `prompt.yaml` file in your code editor of choice (we recommend Visual Studio Code with the Junior plugin for an optimal experience). Once you\'re satisfied with your task setup, you proceed to the web interface for execution and monitoring. ## Usage The web interface has a few interactive components: ![Web Interface](./screenshot.png) - **Generate & Copy Prompt button (Blue)**: Click this to generate a task prompt based on your `prompt.yaml` file and copy it to your clipboard. The copied prompt should be pasted to ChatGPT 4 or similar for execution. - **Paste & Execute Change button (Orange)**: Paste the response from the AI model (a shell script) into the input field and click this button to execute the changes. - **Roll Back to Last Commit button (Red)**: If you made a mistake or aren\'t happy with the changes, click this button to revert to the last commit. Please note, the rollback operation preserves the `prompt.yaml` file, but drops every change since the last commit, including new files created in the meantime, even if they were not created by Junior. - **Commit Changes button (Green)**: After you\'re satisfied with your changes, click this button to commit your modifications to git. - **Terminal**: Displays the output of your command execution. It\'s a simple console that shows the progress of the task. For a more detailed guide on using the web interface, refer to our video tutorial [here]( Remember, you can always refer to your `prompt.yaml` file to modify the task details or attention mechanism. Happy developing with your AI contributor! ``` # Task Improve the documentation! Link docs/config/env_or_cli.md with label ""Configuration"" from the sidebar. Also add  to the section about process starting in web.md a short note about the config and its docs, with a link Do NOT create backup files. # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, avoid using sed in favor of heredoc-ing full files. OS: OSX Installed tools: npm, jq Before your solution, write a short, very concise readme about the working set, your task, and most importantly its challanges, if any. EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 9 words] echo ""Plan:"" echo ""1. [...]"" cat > x.js << \'EOF\' [...] \'EOF\' echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END Before starting, check if you need more files or info to solve the task. If the task is not clear: EXAMPLE START I need more information to solve the task. [Description of the missing info] EXAMPLE END Do not edit files not provided in the working set! If you need more files: EXAMPLE START `filepath1` is needed to solve the task but is not in the working set. EXAMPLE END ']","run, command, want, language, click, api, plugin, generate, page, open"
130,11,"['You are AI Junior, you code like Donald Knuth. # Working set ./docs/web.md: ``` # Web Interface Junior\'s web interface was designed for use with ChatGPT Pro and doesn\'t require an API key. ## Architecture The web interface is composed of two different servers: a frontend and a backend. The frontend server runs on port 5864, and the backend server runs on port 10101. ## Starting the Web Interface Run the application with `junior-web` from your project. A web browser window will automatically open at ` which is where you can access the web interface. For configuration options and details, refer to the [Configuration](./config/env_or_cli.md) documentation. ## Workflow The typical workflow begins with editing the `prompt.yaml` file in your code editor of choice (we recommend Visual Studio Code with the Junior plugin for an optimal experience). Once you\'re satisfied with your task setup, you proceed to the web interface for execution and monitoring. ## Usage The web interface has a few interactive components: ![Web Interface](./screenshot.png) - **Generate & Copy Prompt button (Blue)**: Click this to generate a task prompt based on your `prompt.yaml` file and copy it to your clipboard. The copied prompt should be pasted to ChatGPT 4 or similar for execution. - **Paste & Execute Change button (Orange)**: Paste the response from the AI model (a shell script) into the input field and click this button to execute the changes. - **Roll Back to Last Commit button (Red)**: If you made a mistake or aren\'t happy with the changes, click this button to revert to the last commit. Please note, the rollback operation preserves the `prompt.yaml` file, but drops every change since the last commit, including new files created in the meantime, even if they were not created by Junior. - **Commit Changes button (Green)**: After you\'re satisfied with your changes, click this button to commit your modifications to git. - **Terminal**: Displays the output of your command execution. It\'s a simple console that shows the progress of the task. For a more detailed guide on using the web interface, refer to our video tutorial [here]( Remember, you can always refer to your `prompt.yaml` file to modify the task details or attention mechanism. Happy developing with your AI contributor! ``` # Task Improve the documentation! - Fix the naming of ChatGPT Plus (not Pro) - Remove the architecture section - Rewrite the workflow section: Editing prompt.yaml directly is not needed anymore, remove. The current workflow is: Starting junior-web from the project dir, entering the requirements, selecting the attention files, generating the prompt, executing it with ChatGPT and pasting back the output for execution. Do NOT create backup files. # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, avoid using sed in favor of heredoc-ing full files. OS: OSX Installed tools: npm, jq Before your solution, write a short, very concise readme about the working set, your task, and most importantly its challanges, if any. EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 9 words] echo ""Plan:"" echo ""1. [...]"" cat > x.js << \'EOF\' [...] \'EOF\' echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END Before starting, check if you need more files or info to solve the task. If the task is not clear: EXAMPLE START I need more information to solve the task. [Description of the missing info] EXAMPLE END Do not edit files not provided in the working set! If you need more files: EXAMPLE START `filepath1` is needed to solve the task but is not in the working set. EXAMPLE END ']","run, command, want, language, click, api, plugin, generate, page, open"
131,11,"[' web # html   ""header.html""                                                               -->                                                                                                                                                                                                 &#9776;              # css   ""header.css"" /* css*/ ::before , ::after { box-sizing: inherit; } button { margin: 0; padding: 0; outline: 0; border: 0; border-radius: 0; background: transparent; color: inherit; vertical-align: middle; text-align: inherit; font: inherit; -webkit-appearance: none; appearance: none; } @media only screen and (min-width: 767px) {     /* 600px  */     .hamburger {       display: none;     }   }      /*   */   .hamburger {     position: fixed;     top: 20px;     right: 20px;     font-size: 24px;     cursor: pointer;   }      /*   */   .container {     display: none;     position: fixed;     top: 70px;     right: 20px;     background-color: #f9f9f9;     padding: 10px;     border: 1px solid #ddd;   }      .container li {     margin-bottom: 10px;   }      .container li a {     color: #333;     text-decoration: none;   }      /*  (js ) */   .container-active {     display: block;   }   /*container */ .container{ font-size: 20px; display: flex; margin-top: 20px; margin: 0; padding: 0; list-style: none; margin-left: auto;   }      .container li{ /*container */ display: inline-block; margin: 0 20px 0 0; padding: 0 10px; /*2 */ margin-left: 20px;   }      @media screen and (max-width: 767px) { .container li{   display: inline-block;   writing-mode: vertical-rl; /* */   margin: 0px;   padding: 0px; }   } # JavaScript   ""script.js"" document.addEventListener(""DOMContentLoaded"", function () {     const hamburger = document.querySelector("".hamburger"");     const menu = document.querySelector("".container"");     hamburger.addEventListener(""click"", function () {         menu.classList.toggle(""container-active"");     }); }); ']","run, command, want, language, click, api, plugin, generate, page, open"
132,11,['If I start a socket sending binary data on a OS running on a little endian system. And on the other side is a socket receiving the binary data on a OS running on a big endian system. Will this work? Or does there need to be some endianness conversion?'],"run, command, want, language, click, api, plugin, generate, page, open"
133,11,"['# Working set doc/web.md: ``` # Web Interface The Contributor project also provides a web interface to guide the AI model. It\'s designed for use with ChatGPT Pro and doesn\'t require an API key. ## Starting the Web Interface Run the application with `npm start` to start a local server on port 3000. Open your web browser and navigate to ` to access the web interface. ## Usage The web interface has a few interactive components: - **Generate & Copy Prompt button**: Click this to generate a task prompt based on your `prompt.yaml` file and copy it to your clipboard. - **Paste & Execute Change button**: Paste the generated prompt into the input field and click this button to execute the changes. - **Roll Back to Last Commit button**: If you made a mistake or aren\'t happy with the changes, click this button to revert to the last commit. - **Terminal**: Displays the output of your command execution. It\'s a simple console that shows the progress of the task. Remember, you can always refer to your `prompt.yaml` file to modify the task details or attention mechanism. Happy developing with your AI contributor! ``` # Task Improve the documentation! npm run build:doc at the end! Add an image: ./screenshot.png Add a video:  At the beginning of usage write about the workflow: Edit prompt.yaml with vscode, using the Junior plugin, then going to the web interface to continue. # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: OSX Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']","run, command, want, language, click, api, plugin, generate, page, open"
134,11,"['This function, given a string `value` and a `match` query string highlight the matched caracter.   Re write this function so that it\'s React agnostic.   I want the output to be an array of indexes that indicates which character of the input `value` should be higlighted.   ```typescript import { Fragment, memo } from ""react""; import { useStyles } from ""tss-react/dsfr""; type MatchArgs = {     value?: string;     match: string;     bold?: boolean; }; export const HighlightMatches = memo(function HighlightMatches({     value,     match,     bold = false }: MatchArgs) {     const splitText = value ? value.split("""") : [];     const escapedSearch = match.trim().replace(/[| {}()[ ]^$+*?.]/g, "" $&"");     const regexp = RegExp(""("" + escapedSearch.replaceAll("" "", ""|"") + "")"", ""ig"");     let result;     let id = 0;     let index = 0;     const res = [];     const { css, theme } = useStyles();     if (value) {         while ((result = regexp.exec(value)) !== null) {             res.push(                                      {splitText.splice(0, result.index - index).join("""")}                                              {splitText.splice(0, regexp.lastIndex - result.index).join("""")}                                                   );             index = regexp.lastIndex;         }     }     return (         <>             {res}             {splitText.join("""")}              ); }); ```']","run, command, want, language, click, api, plugin, generate, page, open"
135,3,['Create a .editorconfig for vscode that forces the use of 4 spaces'],"create, text, output, model, new, implement, change, default, single, use"
136,3,"[""I have 2 different versions of a sqlite database. The names are 'favorites old.db' and 'favorites.db'. I want to merge the content of the table favorites from the file 'favorites old.db' into 'favorites.db'. Skipping rows that are already in there. I am using DB Browser for SQLite, but if it is not possible with that, I have also Python I can use. Can you show me how I can do this?""]","create, text, output, model, new, implement, change, default, single, use"
137,3,"['I have a folder of PNG icons, how can I recolor them all to a specified gradient, possibly using something like `imagemagick`.']","create, text, output, model, new, implement, change, default, single, use"
138,3,['explain ClickHouse mergetree parts naming $ ls -l ./store/dd1/dd18c64d-7fb9-4053-9759-79214b797f11/ total 8 drwxr-xr-x  10 q  staff  320 Jul  4 17:09 all_10_10_0/ drwxr-xr-x  10 q  staff  320 Jul  4 17:11 all_11_11_0/ drwxr-xr-x  10 q  staff  320 Jul  4 16:55 all_1_4_2/ drwxr-xr-x  10 q  staff  320 Jul  4 17:09 all_5_10_2/ drwxr-xr-x  10 q  staff  320 Jul  4 17:12 all_5_11_3/ drwxr-xr-x  10 q  staff  320 Jul  4 16:57 all_5_5_0/ drwxr-xr-x  10 q  staff  320 Jul  4 17:04 all_5_9_1/ drwxr-xr-x  10 q  staff  320 Jul  4 17:03 all_6_6_0/ drwxr-xr-x  10 q  staff  320 Jul  4 17:03 all_7_7_0/ drwxr-xr-x  10 q  staff  320 Jul  4 17:03 all_8_8_0/ drwxr-xr-x  10 q  staff  320 Jul  4 17:03 all_9_9_0/ drwxr-xr-x   2 q  staff   64 Jul  4 14:21 detached/ -rw-r--r--   1 q  staff    1 Jul  4 14:21 format_version.txt'],"create, text, output, model, new, implement, change, default, single, use"
139,3,"['# Working set src/config.js: ``` import readline from \'readline\'; import { ChatGPTAPI } from \'chatgpt\'; import { getSystemPrompt } from ""./prompt/getSystemPrompt.js""; function isDryRun() {   return process.argv.includes(""-d"") || process.argv.includes(""--dry-run""); } const api = isDryRun() ? {     sendMessage: () => { return {id: 42, text: ""DRY RUN, NOT SENT""}}   } : new ChatGPTAPI({   debug: true,   apiKey: process.env.OPENAI_API_KEY,   systemMessage: await getSystemPrompt(),   completionParams: {     model: get_model(),     stream: true,     temperature: 0.5,     max_tokens: 2048,   } }); const rl = readline.createInterface({   input: process.stdin,   output: process.stdout }); function get_model() {   const modelArg = process.argv.find(arg => arg.startsWith(\'--model=\'));   if (modelArg) {     return modelArg.split(\'=\')[1];   }   return ""gpt-4""; } export { api, rl, get_model }; ``` # Task Implement the following feature! - Create a plan! - Create new files when needed! - Every js file should only export a single function! - Use ES6 imports! Requirements: When no OPENAI_API_KEY env var presents, try to open ./secret.sh and parse it to get the key. Move this logic and the &#34;new ChatGPTAPI&#34; call to a function in src/llm/openai/createApi.js (create the dir). # Output Format Encode and enclose your results as ./change.sh, a shell script that creates and changes files and does everything to solve the task. Files are small, prefer heredoc-ing full files using \'EOF\' to prevent substitution. OS: Debian Installed tools: npm, jq Do NOT write any text outside the script! EXAMPLE START ```sh #!/bin/sh set -e goal=[Task description, max 7 words] echo ""Plan:"" echo ""1. [...]"" [Commands solving the task] echo "" 033[32mDone: $goal 033[0m n"" ``` EXAMPLE END ']","create, text, output, model, new, implement, change, default, single, use"
140,3,"['Here is how I transpile my file ts file:       const result = ts.transpileModule(value, {         ""compilerOptions"": {         ""allowSyntheticDefaultImports"": true,         ""experimentalDecorators"": true,         ""sourceMap"": true,          ""noImplicitAny"": false,         ""removeComments"": true,         ""jsx"": ""react"",         ""module"": ""ESNext"",         ""moduleResolution"": ""node"",         ""target"": ""ESNext"",         ""skipLibCheck"": true,         ""resolveJsonModule"": true,         ""esModuleInterop"": true,         ""isolatedModules"": true       }     });  and I get  `export {};` In the end ofthe file. I do not want it']","create, text, output, model, new, implement, change, default, single, use"
141,3,"['hey there! quick question on working with the jira api, possibly even in python. is there a way to check is i have permissions to create a ticket on a given board programatically?']","create, text, output, model, new, implement, change, default, single, use"
142,3,"['I need help finding a name for a website that stores language data for minority languages. It includes lexicons (dictionaries in development) and traditional stories. It also interfaces with other websites and software tools used in minority languages development.  The name should be three syllables or less, easy to remember, and have an available domain name. The name should not already be trademarked. It cannot contain the terms ""language"", ""box"", ""dialect"", ""ethno"" or ""depot"".  The name can be descriptive, but it doesn\'t have to be.  Please give me 20 suggestions in bullet-point style, without extra commentary. The suggestions should consist of a single morpheme.  For example, single-morpheme sites include ""Twitter"", ""Slack"", ""Google"" ""Amazon"" and ""Twitch"" Give a list of 20 terms with no commentary. ']","create, text, output, model, new, implement, change, default, single, use"
143,3,"['frontend-develop.zipZip ArchiveThis is the code of the bootstrap academy frontend. You are a senior professional vue and nuxt developer. I want to you review this issue and fix the segment in the code, that is reposible for this: What happened? Browser: Brave Version 1.58.137 Chromium: 117.0.5938.153 (Official Build) (64-bit) Description I just created an account on  and after clicking the create account button (""Account Erdstellen"") it briefly turned into a loading icon but afterwards it just turned back to its original form, as if something went wrong. I don\'t have a recording or console logs of the first attempt, but when trying a second time I\'m getting a 409 (Conflict) error in the console. Apparently the account creation was successful but a lack of indication or redirect made this difficult to tell. For a normal user this is (probably) confusing and it isn\'t clear where to go next (I was logged in automatically, so manually going to the profile page worked. Actual behavior It looks identical, regardless of whether the account creation was successful or returned an error (besides the error in the dev-console). Expected behavior Successful account creation should redirect to  Failed account creation (e.g. because the username is already taken or there already is an account with this email) should display a (human readable) error message (as returned by the server) and ideally even highlight the field that caused the issue.']","create, text, output, model, new, implement, change, default, single, use"
144,3,"['rewrite folloing js code to haxe ""use strict""; (function (exports) {     // control sequences for coloring     exports.black = "" x1b[30m""     exports.red = "" x1b[31m""     exports.green = "" x1b[32m""     exports.yellow = "" x1b[33m""     exports.blue = "" x1b[34m""     exports.magenta = "" x1b[35m""     exports.cyan = "" x1b[36m""     exports.lightgray = "" x1b[37m""     exports.default = "" x1b[39m""     exports.darkgray = "" x1b[90m""     exports.lightred = "" x1b[91m""     exports.lightgreen = "" x1b[92m""     exports.lightyellow = "" x1b[93m""     exports.lightblue = "" x1b[94m""     exports.lightmagenta = "" x1b[95m""     exports.lightcyan = "" x1b[96m""     exports.white = "" x1b[97m""     exports.reset = "" x1b[0m""     function colored (char, color) {         // do not color it if color is not specified         return (color === undefined) ? char : (color + char + exports.reset)     }     exports.colored = colored     exports.plot = function (series, cfg = undefined) {         // this function takes both one array and array of arrays         // if an array of numbers is passed it is transformed to         // an array of exactly one array with numbers         if (typeof(series[0]) == ""number""){             series = [series]         }         cfg = (typeof cfg !== \'undefined\') ? cfg : {}         let min = (typeof cfg.min !== \'undefined\') ? cfg.min : series[0][0]         let max = (typeof cfg.max !== \'undefined\') ? cfg.max : series[0][0]         for (let j = 0; j  0 ? max - (y - min2) * range / rows : y, y - min2)             result[y - min2][Math.max (offset - label.length, 0)] = label             result[y - min2][offset - 1] = (y == 0) ? symbols[0] : symbols[1]         }         for (let j = 0; j  y1) ? symbols[5] : symbols[6], currentColor)                     result[rows - y0][x + offset] = colored((y0 > y1) ? symbols[7] : symbols[8], currentColor)                     let from = Math.min (y0, y1)                     let to = Math.max (y0, y1)                     for (let y = from + 1; y < to; y++) {                         result[rows - y][x + offset] = colored(symbols[9], currentColor)                     }                 }             }         }         return result.map (function (x) { return x.join (\'\') }).join (\' n\')     } }) (typeof exports === \'undefined\' ? /* istanbul ignore next */ this[\'asciichart\'] = {} : exports);']","create, text, output, model, new, implement, change, default, single, use"
145,3,"['please write a javascript regex that only matches valid property identifiers For example ""a"" is a valid identifier because `x.a` is valid javascript syntax, where `x` is a variable that stands for an arbitrary object. And ""0\' is not a valid identifier because `x.0` isn\'t valid javascript syntax, where `x` is a variable that stands for an arbitrary object. Please try to stick to official javascript specs if possible. Keep in mind there are many possible identifiers across the Unicode range, for instance ` ` and ` ` also are valid.']","create, text, output, model, new, implement, change, default, single, use"
146,3,"['can you check this vagrant config if it is ok? Vagrant.configure(VAGRANTFILE_API_VERSION) do |config|   # General Vagrant Windows VM configuration.   config.vm.box = ""gusztavvargadr/windows-server-core""   config.ssh.insert_key = false   config.vm.synced_folder ""."", ""/vagrant"", disabled: true   config.vm.provider :virtualbox do |v|     v.memory = 1024     v.cpus = 4     v.linked_clone = true   end']","create, text, output, model, new, implement, change, default, single, use"
147,3,['Is there a way to write exif data to a jpg using javascript.'],"create, text, output, model, new, implement, change, default, single, use"
148,3,"['I need your help to find duplicate issues on my GitHub repository. For context, the entire strategy is the following: 1. A new issue is posted 2. We ask you to extract a word list of the most ""important"" (i.e. unique adjectives?) words. 3. We search the repository for all issues with the important words. 4. We go from highest issue number (most recent) and read the issue description. 5. If >80% confidence that it\'s a redundant issue, stop the search and link back to it with a warning saying that it\'s likely to be a duplicate. Right now we are on step 2.  The issue title: ""AI: Check for Duplicate Specs"" The issue body: ``` ### Overview As part of our AI roadmap, we want to [prevent duplicate issues]( The idea is to have: 1. an event handler for creating a new issue  2. that passes the issue specification to ChatGPT (asynchronously/slowly is fine) 3. have a cache ""vector database"" of issue similarity within the same repository only 4. have a `ubiquibot-config` property with a `issue-similarity-confidence-threshold: float` Then with an issue similarity confidence threshold of e.g. `0.8` that means that if the bot is 80% confident it\'s a redundant issue. It will then post a comment that will explain it is X% confident that this is a redundant issue and backlink the redundant issue in question. ### Remarks - This should be broken down further but will put a broad `Time: <1 Week` for anybody particularly motivated to get started with it.  - I\'m not sure about the relationship with ChatGPT and the vector database, but from what I understand, vector database is good for evaluating similarity between things and ChatGPT is a good interpretation engine.  ### Context               Duplicate  -  _Originally posted by @pavlovcik in  ```']","create, text, output, model, new, implement, change, default, single, use"
